date_key,full_date,year,month,month_name,day,day_of_week_num,day_name,is_weekend,quarter
659,2017-10-20 00:00:00+05:30,2017,10,October  ,20,5,Friday   ,f,4
660,2017-10-21 00:00:00+05:30,2017,10,October  ,21,6,Saturday ,t,4
661,2017-10-22 00:00:00+05:30,2017,10,October  ,22,0,Sunday   ,t,4
662,2017-10-23 00:00:00+05:30,2017,10,October  ,23,1,Monday   ,f,4
663,2017-10-24 00:00:00+05:30,2017,10,October  ,24,2,Tuesday  ,f,4
664,2017-10-25 00:00:00+05:30,2017,10,October  ,25,3,Wednesday,f,4
665,2017-10-26 00:00:00+05:30,2017,10,October  ,26,4,Thursday ,f,4
666,2017-10-27 00:00:00+05:30,2017,10,October  ,27,5,Friday   ,f,4
667,2017-10-28 00:00:00+05:30,2017,10,October  ,28,6,Saturday ,t,4
668,2017-10-29 00:00:00+05:30,2017,10,October  ,29,0,Sunday   ,t,4
669,2017-10-30 00:00:00+05:30,2017,10,October  ,30,1,Monday   ,f,4
670,2017-10-31 00:00:00+05:30,2017,10,October  ,31,2,Tuesday  ,f,4
671,2017-11-01 00:00:00+05:30,2017,11,November ,1,3,Wednesday,f,4
672,2017-11-02 00:00:00+05:30,2017,11,November ,2,4,Thursday ,f,4
673,2017-11-03 00:00:00+05:30,2017,11,November ,3,5,Friday   ,f,4
674,2017-11-04 00:00:00+05:30,2017,11,November ,4,6,Saturday ,t,4
675,2017-11-05 00:00:00+05:30,2017,11,November ,5,0,Sunday   ,t,4
676,2017-11-06 00:00:00+05:30,2017,11,November ,6,1,Monday   ,f,4
677,2017-11-07 00:00:00+05:30,2017,11,November ,7,2,Tuesday  ,f,4
678,2017-11-08 00:00:00+05:30,2017,11,November ,8,3,Wednesday,f,4
679,2017-11-09 00:00:00+05:30,2017,11,November ,9,4,Thursday ,f,4
680,2017-11-10 00:00:00+05:30,2017,11,November ,10,5,Friday   ,f,4
681,2017-11-11 00:00:00+05:30,2017,11,November ,11,6,Saturday ,t,4
682,2017-11-12 00:00:00+05:30,2017,11,November ,12,0,Sunday   ,t,4
683,2017-11-13 00:00:00+05:30,2017,11,November ,13,1,Monday   ,f,4
684,2017-11-14 00:00:00+05:30,2017,11,November ,14,2,Tuesday  ,f,4
685,2017-11-15 00:00:00+05:30,2017,11,November ,15,3,Wednesday,f,4
686,2017-11-16 00:00:00+05:30,2017,11,November ,16,4,Thursday ,f,4
687,2017-11-17 00:00:00+05:30,2017,11,November ,17,5,Friday   ,f,4
688,2017-11-18 00:00:00+05:30,2017,11,November ,18,6,Saturday ,t,4
689,2017-11-19 00:00:00+05:30,2017,11,November ,19,0,Sunday   ,t,4
690,2017-11-20 00:00:00+05:30,2017,11,November ,20,1,Monday   ,f,4
691,2017-11-21 00:00:00+05:30,2017,11,November ,21,2,Tuesday  ,f,4
692,2017-11-22 00:00:00+05:30,2017,11,November ,22,3,Wednesday,f,4
693,2017-11-23 00:00:00+05:30,2017,11,November ,23,4,Thursday ,f,4
694,2017-11-24 00:00:00+05:30,2017,11,November ,24,5,Friday   ,f,4
695,2017-11-25 00:00:00+05:30,2017,11,November ,25,6,Saturday ,t,4
696,2017-11-26 00:00:00+05:30,2017,11,November ,26,0,Sunday   ,t,4
697,2017-11-27 00:00:00+05:30,2017,11,November ,27,1,Monday   ,f,4
698,2017-11-28 00:00:00+05:30,2017,11,November ,28,2,Tuesday  ,f,4
699,2017-11-29 00:00:00+05:30,2017,11,November ,29,3,Wednesday,f,4
700,2017-11-30 00:00:00+05:30,2017,11,November ,30,4,Thursday ,f,4
701,2017-12-01 00:00:00+05:30,2017,12,December ,1,5,Friday   ,f,4
702,2017-12-02 00:00:00+05:30,2017,12,December ,2,6,Saturday ,t,4
703,2017-12-03 00:00:00+05:30,2017,12,December ,3,0,Sunday   ,t,4
704,2017-12-04 00:00:00+05:30,2017,12,December ,4,1,Monday   ,f,4
705,2017-12-05 00:00:00+05:30,2017,12,December ,5,2,Tuesday  ,f,4
706,2017-12-06 00:00:00+05:30,2017,12,December ,6,3,Wednesday,f,4
707,2017-12-07 00:00:00+05:30,2017,12,December ,7,4,Thursday ,f,4
708,2017-12-08 00:00:00+05:30,2017,12,December ,8,5,Friday   ,f,4
709,2017-12-09 00:00:00+05:30,2017,12,December ,9,6,Saturday ,t,4
710,2017-12-10 00:00:00+05:30,2017,12,December ,10,0,Sunday   ,t,4
711,2017-12-11 00:00:00+05:30,2017,12,December ,11,1,Monday   ,f,4
712,2017-12-12 00:00:00+05:30,2017,12,December ,12,2,Tuesday  ,f,4
713,2017-12-13 00:00:00+05:30,2017,12,December ,13,3,Wednesday,f,4
714,2017-12-14 00:00:00+05:30,2017,12,December ,14,4,Thursday ,f,4
715,2017-12-15 00:00:00+05:30,2017,12,December ,15,5,Friday   ,f,4
716,2017-12-16 00:00:00+05:30,2017,12,December ,16,6,Saturday ,t,4
717,2017-12-17 00:00:00+05:30,2017,12,December ,17,0,Sunday   ,t,4
718,2017-12-18 00:00:00+05:30,2017,12,December ,18,1,Monday   ,f,4
719,2017-12-19 00:00:00+05:30,2017,12,December ,19,2,Tuesday  ,f,4
720,2017-12-20 00:00:00+05:30,2017,12,December ,20,3,Wednesday,f,4
721,2017-12-21 00:00:00+05:30,2017,12,December ,21,4,Thursday ,f,4
722,2017-12-22 00:00:00+05:30,2017,12,December ,22,5,Friday   ,f,4
723,2017-12-23 00:00:00+05:30,2017,12,December ,23,6,Saturday ,t,4
724,2017-12-24 00:00:00+05:30,2017,12,December ,24,0,Sunday   ,t,4
725,2017-12-25 00:00:00+05:30,2017,12,December ,25,1,Monday   ,f,4
726,2017-12-26 00:00:00+05:30,2017,12,December ,26,2,Tuesday  ,f,4
727,2017-12-27 00:00:00+05:30,2017,12,December ,27,3,Wednesday,f,4
728,2017-12-28 00:00:00+05:30,2017,12,December ,28,4,Thursday ,f,4
729,2017-12-29 00:00:00+05:30,2017,12,December ,29,5,Friday   ,f,4
730,2017-12-30 00:00:00+05:30,2017,12,December ,30,6,Saturday ,t,4
731,2017-12-31 00:00:00+05:30,2017,12,December ,31,0,Sunday   ,t,4
732,2018-01-01 00:00:00+05:30,2018,1,January  ,1,1,Monday   ,f,1
733,2018-01-02 00:00:00+05:30,2018,1,January  ,2,2,Tuesday  ,f,1
734,2018-01-03 00:00:00+05:30,2018,1,January  ,3,3,Wednesday,f,1
735,2018-01-04 00:00:00+05:30,2018,1,January  ,4,4,Thursday ,f,1
736,2018-01-05 00:00:00+05:30,2018,1,January  ,5,5,Friday   ,f,1
737,2018-01-06 00:00:00+05:30,2018,1,January  ,6,6,Saturday ,t,1
738,2018-01-07 00:00:00+05:30,2018,1,January  ,7,0,Sunday   ,t,1
739,2018-01-08 00:00:00+05:30,2018,1,January  ,8,1,Monday   ,f,1
740,2018-01-09 00:00:00+05:30,2018,1,January  ,9,2,Tuesday  ,f,1
741,2018-01-10 00:00:00+05:30,2018,1,January  ,10,3,Wednesday,f,1
742,2018-01-11 00:00:00+05:30,2018,1,January  ,11,4,Thursday ,f,1
743,2018-01-12 00:00:00+05:30,2018,1,January  ,12,5,Friday   ,f,1
744,2018-01-13 00:00:00+05:30,2018,1,January  ,13,6,Saturday ,t,1
745,2018-01-14 00:00:00+05:30,2018,1,January  ,14,0,Sunday   ,t,1
746,2018-01-15 00:00:00+05:30,2018,1,January  ,15,1,Monday   ,f,1
747,2018-01-16 00:00:00+05:30,2018,1,January  ,16,2,Tuesday  ,f,1
748,2018-01-17 00:00:00+05:30,2018,1,January  ,17,3,Wednesday,f,1
749,2018-01-18 00:00:00+05:30,2018,1,January  ,18,4,Thursday ,f,1
750,2018-01-19 00:00:00+05:30,2018,1,January  ,19,5,Friday   ,f,1
751,2018-01-20 00:00:00+05:30,2018,1,January  ,20,6,Saturday ,t,1
752,2018-01-21 00:00:00+05:30,2018,1,January  ,21,0,Sunday   ,t,1
753,2018-01-22 00:00:00+05:30,2018,1,January  ,22,1,Monday   ,f,1
754,2018-01-23 00:00:00+05:30,2018,1,January  ,23,2,Tuesday  ,f,1
755,2018-01-24 00:00:00+05:30,2018,1,January  ,24,3,Wednesday,f,1
756,2018-01-25 00:00:00+05:30,2018,1,January  ,25,4,Thursday ,f,1
757,2018-01-26 00:00:00+05:30,2018,1,January  ,26,5,Friday   ,f,1
758,2018-01-27 00:00:00+05:30,2018,1,January  ,27,6,Saturday ,t,1
759,2018-01-28 00:00:00+05:30,2018,1,January  ,28,0,Sunday   ,t,1
760,2018-01-29 00:00:00+05:30,2018,1,January  ,29,1,Monday   ,f,1
761,2018-01-30 00:00:00+05:30,2018,1,January  ,30,2,Tuesday  ,f,1
762,2018-01-31 00:00:00+05:30,2018,1,January  ,31,3,Wednesday,f,1
763,2018-02-01 00:00:00+05:30,2018,2,February ,1,4,Thursday ,f,1
764,2018-02-02 00:00:00+05:30,2018,2,February ,2,5,Friday   ,f,1
765,2018-02-03 00:00:00+05:30,2018,2,February ,3,6,Saturday ,t,1
766,2018-02-04 00:00:00+05:30,2018,2,February ,4,0,Sunday   ,t,1
767,2018-02-05 00:00:00+05:30,2018,2,February ,5,1,Monday   ,f,1
768,2018-02-06 00:00:00+05:30,2018,2,February ,6,2,Tuesday  ,f,1
769,2018-02-07 00:00:00+05:30,2018,2,February ,7,3,Wednesday,f,1
770,2018-02-08 00:00:00+05:30,2018,2,February ,8,4,Thursday ,f,1
771,2018-02-09 00:00:00+05:30,2018,2,February ,9,5,Friday   ,f,1
772,2018-02-10 00:00:00+05:30,2018,2,February ,10,6,Saturday ,t,1
773,2018-02-11 00:00:00+05:30,2018,2,February ,11,0,Sunday   ,t,1
774,2018-02-12 00:00:00+05:30,2018,2,February ,12,1,Monday   ,f,1
775,2018-02-13 00:00:00+05:30,2018,2,February ,13,2,Tuesday  ,f,1
776,2018-02-14 00:00:00+05:30,2018,2,February ,14,3,Wednesday,f,1
777,2018-02-15 00:00:00+05:30,2018,2,February ,15,4,Thursday ,f,1
778,2018-02-16 00:00:00+05:30,2018,2,February ,16,5,Friday   ,f,1
779,2018-02-17 00:00:00+05:30,2018,2,February ,17,6,Saturday ,t,1
780,2018-02-18 00:00:00+05:30,2018,2,February ,18,0,Sunday   ,t,1
781,2018-02-19 00:00:00+05:30,2018,2,February ,19,1,Monday   ,f,1
782,2018-02-20 00:00:00+05:30,2018,2,February ,20,2,Tuesday  ,f,1
783,2018-02-21 00:00:00+05:30,2018,2,February ,21,3,Wednesday,f,1
784,2018-02-22 00:00:00+05:30,2018,2,February ,22,4,Thursday ,f,1
785,2018-02-23 00:00:00+05:30,2018,2,February ,23,5,Friday   ,f,1
786,2018-02-24 00:00:00+05:30,2018,2,February ,24,6,Saturday ,t,1
787,2018-02-25 00:00:00+05:30,2018,2,February ,25,0,Sunday   ,t,1
788,2018-02-26 00:00:00+05:30,2018,2,February ,26,1,Monday   ,f,1
789,2018-02-27 00:00:00+05:30,2018,2,February ,27,2,Tuesday  ,f,1
790,2018-02-28 00:00:00+05:30,2018,2,February ,28,3,Wednesday,f,1
791,2018-03-01 00:00:00+05:30,2018,3,March    ,1,4,Thursday ,f,1
792,2018-03-02 00:00:00+05:30,2018,3,March    ,2,5,Friday   ,f,1
793,2018-03-03 00:00:00+05:30,2018,3,March    ,3,6,Saturday ,t,1
794,2018-03-04 00:00:00+05:30,2018,3,March    ,4,0,Sunday   ,t,1
795,2018-03-05 00:00:00+05:30,2018,3,March    ,5,1,Monday   ,f,1
796,2018-03-06 00:00:00+05:30,2018,3,March    ,6,2,Tuesday  ,f,1
797,2018-03-07 00:00:00+05:30,2018,3,March    ,7,3,Wednesday,f,1
798,2018-03-08 00:00:00+05:30,2018,3,March    ,8,4,Thursday ,f,1
799,2018-03-09 00:00:00+05:30,2018,3,March    ,9,5,Friday   ,f,1
800,2018-03-10 00:00:00+05:30,2018,3,March    ,10,6,Saturday ,t,1
801,2018-03-11 00:00:00+05:30,2018,3,March    ,11,0,Sunday   ,t,1
802,2018-03-12 00:00:00+05:30,2018,3,March    ,12,1,Monday   ,f,1
803,2018-03-13 00:00:00+05:30,2018,3,March    ,13,2,Tuesday  ,f,1
804,2018-03-14 00:00:00+05:30,2018,3,March    ,14,3,Wednesday,f,1
805,2018-03-15 00:00:00+05:30,2018,3,March    ,15,4,Thursday ,f,1
806,2018-03-16 00:00:00+05:30,2018,3,March    ,16,5,Friday   ,f,1
807,2018-03-17 00:00:00+05:30,2018,3,March    ,17,6,Saturday ,t,1
808,2018-03-18 00:00:00+05:30,2018,3,March    ,18,0,Sunday   ,t,1
809,2018-03-19 00:00:00+05:30,2018,3,March    ,19,1,Monday   ,f,1
810,2018-03-20 00:00:00+05:30,2018,3,March    ,20,2,Tuesday  ,f,1
811,2018-03-21 00:00:00+05:30,2018,3,March    ,21,3,Wednesday,f,1
812,2018-03-22 00:00:00+05:30,2018,3,March    ,22,4,Thursday ,f,1
813,2018-03-23 00:00:00+05:30,2018,3,March    ,23,5,Friday   ,f,1
814,2018-03-24 00:00:00+05:30,2018,3,March    ,24,6,Saturday ,t,1
815,2018-03-25 00:00:00+05:30,2018,3,March    ,25,0,Sunday   ,t,1
816,2018-03-26 00:00:00+05:30,2018,3,March    ,26,1,Monday   ,f,1
817,2018-03-27 00:00:00+05:30,2018,3,March    ,27,2,Tuesday  ,f,1
818,2018-03-28 00:00:00+05:30,2018,3,March    ,28,3,Wednesday,f,1
819,2018-03-29 00:00:00+05:30,2018,3,March    ,29,4,Thursday ,f,1
820,2018-03-30 00:00:00+05:30,2018,3,March    ,30,5,Friday   ,f,1
821,2018-03-31 00:00:00+05:30,2018,3,March    ,31,6,Saturday ,t,1
822,2018-04-01 00:00:00+05:30,2018,4,April    ,1,0,Sunday   ,t,2
823,2018-04-02 00:00:00+05:30,2018,4,April    ,2,1,Monday   ,f,2
824,2018-04-03 00:00:00+05:30,2018,4,April    ,3,2,Tuesday  ,f,2
825,2018-04-04 00:00:00+05:30,2018,4,April    ,4,3,Wednesday,f,2
826,2018-04-05 00:00:00+05:30,2018,4,April    ,5,4,Thursday ,f,2
827,2018-04-06 00:00:00+05:30,2018,4,April    ,6,5,Friday   ,f,2
828,2018-04-07 00:00:00+05:30,2018,4,April    ,7,6,Saturday ,t,2
829,2018-04-08 00:00:00+05:30,2018,4,April    ,8,0,Sunday   ,t,2
830,2018-04-09 00:00:00+05:30,2018,4,April    ,9,1,Monday   ,f,2
831,2018-04-10 00:00:00+05:30,2018,4,April    ,10,2,Tuesday  ,f,2
832,2018-04-11 00:00:00+05:30,2018,4,April    ,11,3,Wednesday,f,2
833,2018-04-12 00:00:00+05:30,2018,4,April    ,12,4,Thursday ,f,2
834,2018-04-13 00:00:00+05:30,2018,4,April    ,13,5,Friday   ,f,2
835,2018-04-14 00:00:00+05:30,2018,4,April    ,14,6,Saturday ,t,2
836,2018-04-15 00:00:00+05:30,2018,4,April    ,15,0,Sunday   ,t,2
837,2018-04-16 00:00:00+05:30,2018,4,April    ,16,1,Monday   ,f,2
838,2018-04-17 00:00:00+05:30,2018,4,April    ,17,2,Tuesday  ,f,2
839,2018-04-18 00:00:00+05:30,2018,4,April    ,18,3,Wednesday,f,2
840,2018-04-19 00:00:00+05:30,2018,4,April    ,19,4,Thursday ,f,2
841,2018-04-20 00:00:00+05:30,2018,4,April    ,20,5,Friday   ,f,2
842,2018-04-21 00:00:00+05:30,2018,4,April    ,21,6,Saturday ,t,2
843,2018-04-22 00:00:00+05:30,2018,4,April    ,22,0,Sunday   ,t,2
844,2018-04-23 00:00:00+05:30,2018,4,April    ,23,1,Monday   ,f,2
845,2018-04-24 00:00:00+05:30,2018,4,April    ,24,2,Tuesday  ,f,2
846,2018-04-25 00:00:00+05:30,2018,4,April    ,25,3,Wednesday,f,2
847,2018-04-26 00:00:00+05:30,2018,4,April    ,26,4,Thursday ,f,2
848,2018-04-27 00:00:00+05:30,2018,4,April    ,27,5,Friday   ,f,2
849,2018-04-28 00:00:00+05:30,2018,4,April    ,28,6,Saturday ,t,2
850,2018-04-29 00:00:00+05:30,2018,4,April    ,29,0,Sunday   ,t,2
851,2018-04-30 00:00:00+05:30,2018,4,April    ,30,1,Monday   ,f,2
852,2018-05-01 00:00:00+05:30,2018,5,May      ,1,2,Tuesday  ,f,2
853,2018-05-02 00:00:00+05:30,2018,5,May      ,2,3,Wednesday,f,2
854,2018-05-03 00:00:00+05:30,2018,5,May      ,3,4,Thursday ,f,2
855,2018-05-04 00:00:00+05:30,2018,5,May      ,4,5,Friday   ,f,2
856,2018-05-05 00:00:00+05:30,2018,5,May      ,5,6,Saturday ,t,2
857,2018-05-06 00:00:00+05:30,2018,5,May      ,6,0,Sunday   ,t,2
858,2018-05-07 00:00:00+05:30,2018,5,May      ,7,1,Monday   ,f,2
859,2018-05-08 00:00:00+05:30,2018,5,May      ,8,2,Tuesday  ,f,2
860,2018-05-09 00:00:00+05:30,2018,5,May      ,9,3,Wednesday,f,2
861,2018-05-10 00:00:00+05:30,2018,5,May      ,10,4,Thursday ,f,2
862,2018-05-11 00:00:00+05:30,2018,5,May      ,11,5,Friday   ,f,2
863,2018-05-12 00:00:00+05:30,2018,5,May      ,12,6,Saturday ,t,2
864,2018-05-13 00:00:00+05:30,2018,5,May      ,13,0,Sunday   ,t,2
865,2018-05-14 00:00:00+05:30,2018,5,May      ,14,1,Monday   ,f,2
866,2018-05-15 00:00:00+05:30,2018,5,May      ,15,2,Tuesday  ,f,2
867,2018-05-16 00:00:00+05:30,2018,5,May      ,16,3,Wednesday,f,2
868,2018-05-17 00:00:00+05:30,2018,5,May      ,17,4,Thursday ,f,2
869,2018-05-18 00:00:00+05:30,2018,5,May      ,18,5,Friday   ,f,2
870,2018-05-19 00:00:00+05:30,2018,5,May      ,19,6,Saturday ,t,2
871,2018-05-20 00:00:00+05:30,2018,5,May      ,20,0,Sunday   ,t,2
872,2018-05-21 00:00:00+05:30,2018,5,May      ,21,1,Monday   ,f,2
873,2018-05-22 00:00:00+05:30,2018,5,May      ,22,2,Tuesday  ,f,2
874,2018-05-23 00:00:00+05:30,2018,5,May      ,23,3,Wednesday,f,2
875,2018-05-24 00:00:00+05:30,2018,5,May      ,24,4,Thursday ,f,2
876,2018-05-25 00:00:00+05:30,2018,5,May      ,25,5,Friday   ,f,2
877,2018-05-26 00:00:00+05:30,2018,5,May      ,26,6,Saturday ,t,2
878,2018-05-27 00:00:00+05:30,2018,5,May      ,27,0,Sunday   ,t,2
879,2018-05-28 00:00:00+05:30,2018,5,May      ,28,1,Monday   ,f,2
880,2018-05-29 00:00:00+05:30,2018,5,May      ,29,2,Tuesday  ,f,2
881,2018-05-30 00:00:00+05:30,2018,5,May      ,30,3,Wednesday,f,2
882,2018-05-31 00:00:00+05:30,2018,5,May      ,31,4,Thursday ,f,2
883,2018-06-01 00:00:00+05:30,2018,6,June     ,1,5,Friday   ,f,2
884,2018-06-02 00:00:00+05:30,2018,6,June     ,2,6,Saturday ,t,2
885,2018-06-03 00:00:00+05:30,2018,6,June     ,3,0,Sunday   ,t,2
886,2018-06-04 00:00:00+05:30,2018,6,June     ,4,1,Monday   ,f,2
887,2018-06-05 00:00:00+05:30,2018,6,June     ,5,2,Tuesday  ,f,2
888,2018-06-06 00:00:00+05:30,2018,6,June     ,6,3,Wednesday,f,2
889,2018-06-07 00:00:00+05:30,2018,6,June     ,7,4,Thursday ,f,2
890,2018-06-08 00:00:00+05:30,2018,6,June     ,8,5,Friday   ,f,2
891,2018-06-09 00:00:00+05:30,2018,6,June     ,9,6,Saturday ,t,2
892,2018-06-10 00:00:00+05:30,2018,6,June     ,10,0,Sunday   ,t,2
893,2018-06-11 00:00:00+05:30,2018,6,June     ,11,1,Monday   ,f,2
894,2018-06-12 00:00:00+05:30,2018,6,June     ,12,2,Tuesday  ,f,2
895,2018-06-13 00:00:00+05:30,2018,6,June     ,13,3,Wednesday,f,2
896,2018-06-14 00:00:00+05:30,2018,6,June     ,14,4,Thursday ,f,2
897,2018-06-15 00:00:00+05:30,2018,6,June     ,15,5,Friday   ,f,2
898,2018-06-16 00:00:00+05:30,2018,6,June     ,16,6,Saturday ,t,2
899,2018-06-17 00:00:00+05:30,2018,6,June     ,17,0,Sunday   ,t,2
900,2018-06-18 00:00:00+05:30,2018,6,June     ,18,1,Monday   ,f,2
901,2018-06-19 00:00:00+05:30,2018,6,June     ,19,2,Tuesday  ,f,2
902,2018-06-20 00:00:00+05:30,2018,6,June     ,20,3,Wednesday,f,2
903,2018-06-21 00:00:00+05:30,2018,6,June     ,21,4,Thursday ,f,2
904,2018-06-22 00:00:00+05:30,2018,6,June     ,22,5,Friday   ,f,2
905,2018-06-23 00:00:00+05:30,2018,6,June     ,23,6,Saturday ,t,2
906,2018-06-24 00:00:00+05:30,2018,6,June     ,24,0,Sunday   ,t,2
907,2018-06-25 00:00:00+05:30,2018,6,June     ,25,1,Monday   ,f,2
908,2018-06-26 00:00:00+05:30,2018,6,June     ,26,2,Tuesday  ,f,2
909,2018-06-27 00:00:00+05:30,2018,6,June     ,27,3,Wednesday,f,2
910,2018-06-28 00:00:00+05:30,2018,6,June     ,28,4,Thursday ,f,2
911,2018-06-29 00:00:00+05:30,2018,6,June     ,29,5,Friday   ,f,2
912,2018-06-30 00:00:00+05:30,2018,6,June     ,30,6,Saturday ,t,2
913,2018-07-01 00:00:00+05:30,2018,7,July     ,1,0,Sunday   ,t,3
914,2018-07-02 00:00:00+05:30,2018,7,July     ,2,1,Monday   ,f,3
915,2018-07-03 00:00:00+05:30,2018,7,July     ,3,2,Tuesday  ,f,3
916,2018-07-04 00:00:00+05:30,2018,7,July     ,4,3,Wednesday,f,3
917,2018-07-05 00:00:00+05:30,2018,7,July     ,5,4,Thursday ,f,3
918,2018-07-06 00:00:00+05:30,2018,7,July     ,6,5,Friday   ,f,3
919,2018-07-07 00:00:00+05:30,2018,7,July     ,7,6,Saturday ,t,3
920,2018-07-08 00:00:00+05:30,2018,7,July     ,8,0,Sunday   ,t,3
921,2018-07-09 00:00:00+05:30,2018,7,July     ,9,1,Monday   ,f,3
922,2018-07-10 00:00:00+05:30,2018,7,July     ,10,2,Tuesday  ,f,3
923,2018-07-11 00:00:00+05:30,2018,7,July     ,11,3,Wednesday,f,3
924,2018-07-12 00:00:00+05:30,2018,7,July     ,12,4,Thursday ,f,3
925,2018-07-13 00:00:00+05:30,2018,7,July     ,13,5,Friday   ,f,3
926,2018-07-14 00:00:00+05:30,2018,7,July     ,14,6,Saturday ,t,3
927,2018-07-15 00:00:00+05:30,2018,7,July     ,15,0,Sunday   ,t,3
928,2018-07-16 00:00:00+05:30,2018,7,July     ,16,1,Monday   ,f,3
929,2018-07-17 00:00:00+05:30,2018,7,July     ,17,2,Tuesday  ,f,3
930,2018-07-18 00:00:00+05:30,2018,7,July     ,18,3,Wednesday,f,3
931,2018-07-19 00:00:00+05:30,2018,7,July     ,19,4,Thursday ,f,3
932,2018-07-20 00:00:00+05:30,2018,7,July     ,20,5,Friday   ,f,3
933,2018-07-21 00:00:00+05:30,2018,7,July     ,21,6,Saturday ,t,3
934,2018-07-22 00:00:00+05:30,2018,7,July     ,22,0,Sunday   ,t,3
935,2018-07-23 00:00:00+05:30,2018,7,July     ,23,1,Monday   ,f,3
936,2018-07-24 00:00:00+05:30,2018,7,July     ,24,2,Tuesday  ,f,3
937,2018-07-25 00:00:00+05:30,2018,7,July     ,25,3,Wednesday,f,3
938,2018-07-26 00:00:00+05:30,2018,7,July     ,26,4,Thursday ,f,3
939,2018-07-27 00:00:00+05:30,2018,7,July     ,27,5,Friday   ,f,3
940,2018-07-28 00:00:00+05:30,2018,7,July     ,28,6,Saturday ,t,3
941,2018-07-29 00:00:00+05:30,2018,7,July     ,29,0,Sunday   ,t,3
942,2018-07-30 00:00:00+05:30,2018,7,July     ,30,1,Monday   ,f,3
943,2018-07-31 00:00:00+05:30,2018,7,July     ,31,2,Tuesday  ,f,3
944,2018-08-01 00:00:00+05:30,2018,8,August   ,1,3,Wednesday,f,3
945,2018-08-02 00:00:00+05:30,2018,8,August   ,2,4,Thursday ,f,3
946,2018-08-03 00:00:00+05:30,2018,8,August   ,3,5,Friday   ,f,3
947,2018-08-04 00:00:00+05:30,2018,8,August   ,4,6,Saturday ,t,3
948,2018-08-05 00:00:00+05:30,2018,8,August   ,5,0,Sunday   ,t,3
949,2018-08-06 00:00:00+05:30,2018,8,August   ,6,1,Monday   ,f,3
950,2018-08-07 00:00:00+05:30,2018,8,August   ,7,2,Tuesday  ,f,3
951,2018-08-08 00:00:00+05:30,2018,8,August   ,8,3,Wednesday,f,3
952,2018-08-09 00:00:00+05:30,2018,8,August   ,9,4,Thursday ,f,3
953,2018-08-10 00:00:00+05:30,2018,8,August   ,10,5,Friday   ,f,3
954,2018-08-11 00:00:00+05:30,2018,8,August   ,11,6,Saturday ,t,3
955,2018-08-12 00:00:00+05:30,2018,8,August   ,12,0,Sunday   ,t,3
956,2018-08-13 00:00:00+05:30,2018,8,August   ,13,1,Monday   ,f,3
957,2018-08-14 00:00:00+05:30,2018,8,August   ,14,2,Tuesday  ,f,3
958,2018-08-15 00:00:00+05:30,2018,8,August   ,15,3,Wednesday,f,3
959,2018-08-16 00:00:00+05:30,2018,8,August   ,16,4,Thursday ,f,3
960,2018-08-17 00:00:00+05:30,2018,8,August   ,17,5,Friday   ,f,3
961,2018-08-18 00:00:00+05:30,2018,8,August   ,18,6,Saturday ,t,3
962,2018-08-19 00:00:00+05:30,2018,8,August   ,19,0,Sunday   ,t,3
963,2018-08-20 00:00:00+05:30,2018,8,August   ,20,1,Monday   ,f,3
964,2018-08-21 00:00:00+05:30,2018,8,August   ,21,2,Tuesday  ,f,3
965,2018-08-22 00:00:00+05:30,2018,8,August   ,22,3,Wednesday,f,3
966,2018-08-23 00:00:00+05:30,2018,8,August   ,23,4,Thursday ,f,3
967,2018-08-24 00:00:00+05:30,2018,8,August   ,24,5,Friday   ,f,3
968,2018-08-25 00:00:00+05:30,2018,8,August   ,25,6,Saturday ,t,3
969,2018-08-26 00:00:00+05:30,2018,8,August   ,26,0,Sunday   ,t,3
970,2018-08-27 00:00:00+05:30,2018,8,August   ,27,1,Monday   ,f,3
971,2018-08-28 00:00:00+05:30,2018,8,August   ,28,2,Tuesday  ,f,3
972,2018-08-29 00:00:00+05:30,2018,8,August   ,29,3,Wednesday,f,3
973,2018-08-30 00:00:00+05:30,2018,8,August   ,30,4,Thursday ,f,3
974,2018-08-31 00:00:00+05:30,2018,8,August   ,31,5,Friday   ,f,3
975,2018-09-01 00:00:00+05:30,2018,9,September,1,6,Saturday ,t,3
976,2018-09-02 00:00:00+05:30,2018,9,September,2,0,Sunday   ,t,3
977,2018-09-03 00:00:00+05:30,2018,9,September,3,1,Monday   ,f,3
978,2018-09-04 00:00:00+05:30,2018,9,September,4,2,Tuesday  ,f,3
979,2018-09-05 00:00:00+05:30,2018,9,September,5,3,Wednesday,f,3
980,2018-09-06 00:00:00+05:30,2018,9,September,6,4,Thursday ,f,3
981,2018-09-07 00:00:00+05:30,2018,9,September,7,5,Friday   ,f,3
982,2018-09-08 00:00:00+05:30,2018,9,September,8,6,Saturday ,t,3
983,2018-09-09 00:00:00+05:30,2018,9,September,9,0,Sunday   ,t,3
984,2018-09-10 00:00:00+05:30,2018,9,September,10,1,Monday   ,f,3
985,2018-09-11 00:00:00+05:30,2018,9,September,11,2,Tuesday  ,f,3
986,2018-09-12 00:00:00+05:30,2018,9,September,12,3,Wednesday,f,3
987,2018-09-13 00:00:00+05:30,2018,9,September,13,4,Thursday ,f,3
988,2018-09-14 00:00:00+05:30,2018,9,September,14,5,Friday   ,f,3
989,2018-09-15 00:00:00+05:30,2018,9,September,15,6,Saturday ,t,3
